829OOO,VOLVO,932.0282162425507
551LPO,MERCEDES,5576.823588516453
805XJZ,FORD,18316.127133496884
387RQY,VOLKSWAGEN,33606.525387051704
716MVO,VOLKSWAGEN,1719.5076815156901
661QWN,TOYOTA,7543.687644007051
436CEB,AUDI,23925.12555748855
889XSG,SKODA,5525.362122411729
779ZCB,AUDI,2782.30452894803
423DHN,AUDI,6559.142031725974
736PCQ,AUDI,34421.249798396304
734EUX,PORSCHE,21902.14630227246
113XXS,BMW,33768.02142722938
435ZOT,AUDI,566.5938065026264
701CTV,SKODA,19611.95257499525
269OGN,SKODA,6389.746211876367
651RLP,TOYOTA,2014.3197391573049
135FLO,TOYOTA,23290.24341807734
018FSA,BMW,98233.67190095344
853XZE,FORD,1545.7903737612314
886TFE,VOLKSWAGEN,7996.229495314078
402QDG,AUDI,22702.301422882618
357MXY,FORD,10755.600519466641
885OHK,FORD,23960.48873222638
484DGB,SKODA,17977.930874767182
262RZY,VOLKSWAGEN,5180.103524977939
132JFM,MERCEDES,23312.928183784115
255ODM,TOYOTA,1335.695932527472
883XHQ,VOLVO,14817.04092766204
166PQN,FORD,8828.784828153177
043APS,VOLVO,9741.337249909331
063DMT,PORSCHE,20775.72296755692
767FFJ,MERCEDES,2739.27998942844
129BUE,MERCEDES,26056.029013490872
313SCF,DACIA,6894.642753651562
306QJY,VOLKSWAGEN,910.7254794946675
581QVY,MERCEDES,3972.4298945018936
458WKF,VOLKSWAGEN,14993.171009230444
621OWY,FORD,229.21545213882516
726SLX,VOLKSWAGEN,17464.26215602941
938TXD,AUDI,3827.8356615456864
950INH,VOLVO,6078.298115329231
874UNF,MERCEDES,1058.9861010458244
168LRB,VOLKSWAGEN,663.7994905995653
635XKY,DACIA,243.08338333185017
267OLD,SKODA,1899.5638316196573
252UOS,AUDI,34369.836281827345
117PES,TOYOTA,6616.342802731163
707UEV,VOLVO,6605.899640153851
433QLY,AUDI,58384.18473530118
453TVH,BMW,10803.623540342038
274RHY,BMW,38289.778005887114
170UKC,AUDI,1195.4748220744596
653TYZ,MERCEDES,6030.021473360989
238CYF,VOLKSWAGEN,30333.70826435425
253WFK,AUDI,30681.89665840628
245IML,TOYOTA,1348.9159533009718
327ZZN,TOYOTA,6843.176186090197
741IAC,SKODA,9347.992622345719
629QFT,VOLKSWAGEN,12239.498263931422
627DPF,MERCEDES,9668.944670469215
298QIM,BMW,23870.953352934353
679LVC,MERCEDES,5648.52905738335
869HOP,AUDI,3950.0861168926604
408AXX,AUDI,11439.12458245534
021AWZ,BMW,50580.56390079452
156AGY,FORD,36304.272870731096
336BYN,AUDI,6533.483009328951
137MYA,TOYOTA,14493.048718498643
582YIC,AUDI,9096.906286994452
384PYE,FORD,29344.604728789054
169GPA,FORD,23770.500702591242
160ZQC,AUDI,84.3613855074613
012TAD,AUDI,45846.810692855106
024LOO,VOLKSWAGEN,1.1160550042596356
842NKK,BMW,1000.6733594117175
524XYA,VOLKSWAGEN,1174.7627547290049
738TWQ,PORSCHE,6023.771813491983
374WDW,SKODA,17357.80334361887
454OHJ,VOLVO,3848.0082699320146
950SKX,VOLKSWAGEN,8390.430239472036
847EXC,VOLVO,1386.8707632203768
195XEG,AUDI,68375.9670381584
256FWE,BMW,41055.66670312475
048GPM,SKODA,11574.130630409516
177AGI,VOLVO,37124.61749671686
219IJT,SKODA,6098.668017179836
921BOO,PORSCHE,42379.01369606142
699OIZ,FORD,3704.1218116910086
085CAL,AUDI,5127.411795233871
543IMG,FORD,21817.095333171837
559EPY,TOYOTA,7697.459567759392
387BQG,TOYOTA,1642.9113353831153
352TQZ,SKODA,11850.070103205711
474UAM,FORD,46207.62971928158
982ADI,AUDI,38296.60741506521
576OND,DACIA,10407.912876905622
186IOY,VOLVO,13164.324964622298
899FHN,AUDI,343.27348015869484
284DUC,BMW,8136.2656972185205
172IUN,VOLVO,49400.968061671105
929VHG,AUDI,6010.9749263083195
354VHO,AUDI,8151.443559044514
052PHT,BMW,766.1091154399254
994HDX,FORD,28206.979434782777
781GYD,AUDI,5348.205890962558
031CRQ,BMW,58237.16071983502
530TRS,VOLKSWAGEN,6582.752703430212
116RUM,VOLVO,5811.480828706231
607FSC,VOLKSWAGEN,34094.694093878745
365KJM,AUDI,26608.241651889388
436GXG,BMW,28197.93562765665
663PZF,VOLVO,28461.096711591257
711CLX,TOYOTA,9075.949605712449
467RSB,PORSCHE,23461.609585060378
965AFV,MERCEDES,14386.859066659807
157WFK,VOLVO,32938.51113429142
114XWD,FORD,32983.92714234185
194QXC,VOLKSWAGEN,17251.625889717157
144FSW,FORD,14102.440386110824
753NAA,FORD,36398.78554398524
297VVV,AUDI,12711.081387122365
515WOX,BMW,63771.12978422718
533JRL,FORD,8209.943344947713
630LRC,VAZ,10025.450442993297
228JSV,MERCEDES,41013.71331217515
602CYB,SKODA,11958.716934585824
725ILZ,FORD,2910.7682350128352
360VNO,VOLKSWAGEN,52243.365116422385
977COJ,AUDI,24379.094173399215
387WOO,AUDI,50000.25720995745
650OQH,VOLKSWAGEN,16207.59025848037
076OPH,PORSCHE,34428.10135442964
903TLO,AUDI,15508.398715308858
529ITQ,DACIA,1680.188605470195
998HKR,FORD,3005.527043798999
289CKN,AUDI,52372.212086089865
985JJL,MERCEDES,46.596643234574
522UEV,VOLVO,20285.258132621704
742NEB,FORD,5717.467757858235
711EYG,MERCEDES,70576.74501842508
040NXJ,DACIA,2314.784220653299
587VOK,AUDI,51749.78235492249
354GUE,AUDI,7262.550501010907
372URP,AUDI,34392.933377386835
870SKU,BMW,31867.23247730156
265WVV,VOLVO,7682.541305612798
965JRT,FORD,2456.4313855227706
834TWY,MERCEDES,611.3678134549864
262YIH,DACIA,749.4085075974735
130CMA,MERCEDES,18207.29700876133
673AAT,PORSCHE,4438.809107640586
572RAU,VOLVO,3519.9051523526973
977JZD,VOLKSWAGEN,1416.7944898207943
051DND,VOLKSWAGEN,23029.279974071185
337RTO,AUDI,920.2815407445141
970NMS,TOYOTA,24673.256574718434
169IFZ,FORD,13739.322915690507
754TBI,BMW,38017.54519894564
120SVL,VOLKSWAGEN,15695.142099906254
492AQN,FORD,18631.56368803905
596OSO,VOLVO,33347.0522338455
699PTR,FORD,28428.98817775948
241EDA,TOYOTA,13713.099812984356
349ANY,DACIA,11236.62971535358
171OZO,FORD,18506.853125097325
310BTJ,FORD,2534.4690378592413
395GGW,TOYOTA,3210.9067953465196
315MMF,FORD,24799.48286719362
975PYH,SKODA,6001.250133991103
950XPZ,DACIA,3045.3959497217775
960XAM,AUDI,5009.933929116111
175ZBX,AUDI,11109.891530415616
381NLP,SKODA,19843.011085484817
891SCU,VOLVO,823.2231325489981
394DAO,SKODA,1133.4464506188908
887HHN,SKODA,18181.360104942865
696IMQ,BMW,17571.13317078564
927TOM,VOLVO,-52.64653205822887
057OYG,DACIA,7779.633864434291
054EBC,VOLVO,19159.081489538905
256JVG,AUDI,7952.167327313611
265RVP,VOLVO,33053.894815082705
812CXN,MERCEDES,7939.861954444894
409OKT,AUDI,17530.982037427377
036SBA,AUDI,38745.626910417304
394FTA,VOLKSWAGEN,6681.680366905457
628NBP,AUDI,4485.716931548795
184MBF,VOLKSWAGEN,5930.737299349821
597QYM,SKODA,14955.598407176749
961ULF,AUDI,66313.12763462446
682GRX,TOYOTA,11808.73041119916
439OVR,PORSCHE,13337.173899927713
940DJQ,VOLVO,7648.78199795652
407ONN,AUDI,39617.0509017506
551GHB,AUDI,1906.5200758040328
723PBF,FORD,1839.5166509933647
688ROT,BMW,7074.435763462047
385XPJ,FORD,5742.05997553325
414KSI,VOLVO,13724.30728098477
311CLT,FORD,23743.701342081862
982BWE,VOLKSWAGEN,14927.75486356694
112EYJ,BMW,48491.14338446762
320ZYO,MERCEDES,2462.876967160089
906JWL,BMW,86223.28852498252
338NUA,BMW,58908.02780117136
843UQT,SKODA,4890.840308915764
504WMT,AUDI,8532.394107483766
649WIV,MERCEDES,3077.3101061675247
960XLG,TOYOTA,467.64704670172125
343SFN,VOLKSWAGEN,4331.80168713977
270PXT,SKODA,9636.320100429695
798CMY,BMW,72941.52048465985
662JMZ,MERCEDES,9382.810902603866
583DIJ,VOLVO,12107.97957133303
505TUO,AUDI,13717.082183079045
316BMK,VOLKSWAGEN,22427.717178662202
839MON,FORD,19890.10276529475
661COA,VOLVO,4187.369080886572
292HKP,VOLKSWAGEN,12879.877892704268
816RLI,VOLKSWAGEN,5334.300315641103
421EZS,VOLVO,31624.33270561676
996QBJ,VOLVO,19500.532204399682
078SOB,SKODA,2527.93381849921
298OFB,VOLVO,9233.634630250917
751UOK,SKODA,8378.988494084972
277IOX,BMW,65937.3458566929
356SSS,MERCEDES,52578.20128075804
535AMI,VOLVO,3511.4009135755873
313LUA,VOLVO,39106.77821532166
671LUZ,BMW,49185.04890355241
575KKZ,AUDI,49013.19723849674
320KLV,AUDI,67017.49789410095
865NKG,VOLKSWAGEN,23899.76177490329
209CIW,MERCEDES,8801.750682304966
012MEO,AUDI,14712.032362954986
001GZV,TOYOTA,1544.0170310158655
679VGM,AUDI,21849.865177526204
814SHP,VOLKSWAGEN,252.34718180768596
395IWH,MERCEDES,13337.257642405086
220TOY,SKODA,2806.3873630461794
942HEC,TOYOTA,13483.605194763806
224SNA,BMW,6608.658312978169
507CLD,DACIA,4816.592920786855
510NRY,FORD,16686.75387677965
105VIZ,VOLVO,15476.974308180364
367GEZ,DACIA,4581.337728464414
886YNP,AUDI,19089.372739512404
886JNF,MERCEDES,29936.72946327041
532BRI,VOLVO,9468.775415723778
420MEI,VOLVO,1918.2775211528945
839BCG,VOLVO,43149.62222395862
393KPC,BMW,2572.5407284391154
448BHL,AUDI,8932.737084535876
477UZT,VOLVO,18800.606165200894
887ILA,PORSCHE,37964.62920665612
777UTB,AUDI,23509.04583249795
414NCQ,VOLVO,10133.268774397737
339KPJ,BMW,74975.85638015438
238QSC,BMW,2916.2285039649587
889DFW,SKODA,1548.0463387787452
090HQU,MERCEDES,2787.0900078960817
691IEP,AUDI,801.3384362481593
999KKI,VOLVO,25941.80611098253
791ACX,AUDI,5837.749021144483
040KHV,BMW,56739.77315555015
615HNS,VOLKSWAGEN,3820.203034324158
151UWC,VAZ,113.74149899250233
374ELD,SKODA,8060.078010077577
756JOQ,VOLKSWAGEN,3278.9482396560516
187RON,VOLKSWAGEN,47913.01112904154
286HGT,VOLKSWAGEN,7612.340511010567
021DJL,SKODA,5239.711713947244
402WBC,VOLKSWAGEN,23594.15819008038
141EJB,DACIA,4120.239855452875
052QUU,MERCEDES,17998.51981655986
517YMP,VOLKSWAGEN,24.36333019187805
885IZR,AUDI,2744.4110876461787
208TLN,VOLKSWAGEN,7874.475327693271
857TLM,AUDI,18284.559601251665
670TFP,VOLVO,367.51247302991766
688XYI,SKODA,4254.525683566082
830OAZ,SKODA,4464.729131080333
598HPG,DACIA,5824.660399010647
227OFA,BMW,15167.200032498456
170HVG,FORD,3374.8559450642388
365FYH,FORD,5594.0833202240765
478ZUJ,AUDI,1738.787284675077
922WYC,VOLKSWAGEN,44785.12583607052
381RRB,VOLKSWAGEN,32979.100835672936
806ZFW,TOYOTA,24162.619378651372
153MLU,BMW,9205.712172237507
749AUI,AUDI,27270.899463738773
591XVU,SKODA,17748.275748280586
480QIF,AUDI,-182.9760582703666
181TOA,VOLKSWAGEN,11408.840473916527
979FUJ,AUDI,4379.216190712877
113TGK,VOLKSWAGEN,47812.46038608994
988IJX,TOYOTA,17582.559990910882
123RTW,TOYOTA,40249.91286207227
643JON,BMW,31229.26557297312
103LIW,VOLKSWAGEN,8974.140462142566
196CDW,FORD,20069.41936840782
959OPD,BMW,7074.802047619753
689CNP,FORD,8907.032362896281
523PAS,VOLKSWAGEN,6939.117941041484
107WHH,BMW,53023.958209500044
684ZPT,BMW,716.765293627227
014LKC,BMW,62140.87402686541
750GGE,AUDI,13256.521712114132
525KVI,VOLVO,8984.664358351312
665UWT,FORD,10130.201225425
368AHK,MERCEDES,49739.678917316465
265NKW,VOLKSWAGEN,9177.649924383033
494XCH,VOLVO,26098.791218171606
196UQM,MERCEDES,42061.18661245218
273NOF,VOLVO,15046.375776979416
307KVW,VOLKSWAGEN,7313.275127589977
793UXZ,TOYOTA,1176.287529872197
030LKK,BMW,27033.997305723173
423WCT,VOLVO,67980.7599515111
257OHJ,PORSCHE,48811.40050167662
776TQF,VOLKSWAGEN,577.7458431985347
894WBR,VOLKSWAGEN,20425.07750988922
479QUM,FORD,18126.071523524217
205GEI,AUDI,747.632809579203
575PZS,SKODA,4219.56732342933
615UQW,SKODA,11224.154470376981
294KID,AUDI,4527.19560866661
484QOI,VOLVO,47904.11304961411
463TSW,FORD,3212.4056100942653
283UVV,VOLKSWAGEN,5006.04004392072
384DEF,VOLVO,57007.05879539317
066NXV,FORD,5716.979179791177
301SJY,VOLVO,18526.43892477152
218OJU,FORD,4756.404955435825
808FVO,FORD,30154.944112419642
669JUR,PORSCHE,1714.5916148767117
317UGJ,BMW,26081.7215997683
506QKY,MERCEDES,5657.32992075571
744OCY,BMW,5078.285831192091
975NZH,TOYOTA,236.2925328217775
105QJD,VOLKSWAGEN,20021.23087598724
966AZQ,BMW,11967.434841487027
671BPC,TOYOTA,4060.513516251338
784NRC,PORSCHE,315.6808618790663
568YRZ,SKODA,904.1997999924738
932XLF,AUDI,61984.18249165132
285OAF,TOYOTA,641.7705627896743
666AFV,VOLKSWAGEN,4730.232082806046
496VCB,SKODA,145.4444939301202
589GKC,AUDI,20393.50277557766
084TZQ,BMW,10536.277683333155
571QIK,VOLKSWAGEN,24880.53160044252
901PZI,FORD,21436.72557335422
149YIK,FORD,13811.90134782681
309ZTC,FORD,8852.423173948315
184SAU,FORD,5419.034628658854
479ZNM,PORSCHE,2809.9785780353277
081ASR,BMW,46304.10135012111
343FKN,AUDI,50503.63534308031
033GPZ,VOLKSWAGEN,7840.850190405585
656VOG,SKODA,34556.29865574003
039FCP,FORD,22163.830418036458
358TGJ,AUDI,4755.919627902202
220SKA,VOLVO,19539.58348451891
327VQF,AUDI,767.2870775496616
414ZUY,BMW,9831.858526544293
754SLK,DACIA,14175.69717008029
585USX,MERCEDES,33605.17567420855
202FQP,VAZ,2082.367841049265
528SVW,VOLKSWAGEN,20330.21539705209
220AJK,VOLKSWAGEN,7080.2680549452525
474ODT,VOLKSWAGEN,2215.0737332312256
666PNQ,AUDI,46786.78872261913
075ZTE,MERCEDES,45029.56510471641
261HFU,FORD,22792.54814207102
606GYI,BMW,40990.65000931588
099RKE,SKODA,26722.789628577397
897YBX,PORSCHE,4585.325940815657
953IVX,BMW,350.86522544288476
330YOF,FORD,2320.8175363156474
507VCJ,PORSCHE,30701.011878013916
726NQM,VOLKSWAGEN,-368.7929209611116
711EOK,VOLKSWAGEN,48983.349040336776
907OHG,AUDI,29957.19844977599
399RGR,TOYOTA,22755.34470674445
910RMJ,AUDI,25367.272862429494
211LMO,VOLKSWAGEN,13474.153142536454
793QJH,VOLVO,51893.02246342766
085OVW,FORD,3610.611110755292
950YBC,VOLKSWAGEN,34181.004304606875
385EQW,BMW,16116.424294375223
750FYR,BMW,9765.436698300788
521CQB,BMW,71220.52168688507
218XYU,VOLKSWAGEN,20979.086325006705
644ZZO,VOLKSWAGEN,4612.353246460423
819URD,FORD,7117.872044564375
245CTC,SKODA,1518.0954849504697
483DZG,BMW,3310.1991395425275
261BIR,BMW,8319.05998990274
637CTJ,SKODA,2725.160232422298
842BHM,TOYOTA,19099.900894036615
162OUS,VOLVO,36980.35195517679
789FBT,MERCEDES,88070.08797806741
383LRE,AUDI,4858.049474846508
088SGB,FORD,22068.35494469248
961NNO,AUDI,55515.846020358935
395ASK,PORSCHE,5466.718640034357
726PQQ,FORD,5462.311751567773
704MHA,AUDI,9374.84958556363
249CDL,AUDI,19376.752349838964
260IEG,VOLKSWAGEN,933.8702247097099
752MXI,BMW,563.3187586281381
614ISF,VOLKSWAGEN,28857.032519579516
938FJO,FORD,6866.341427931324
807GKX,SKODA,11141.787297299214
007QFR,SKODA,10080.993828811828
387HVW,VAZ,2751.5629723130687
049WEV,FORD,31099.800080369336
352PKI,VOLVO,11087.503842818938
713GOW,AUDI,51410.54921773279
350QIZ,SKODA,6108.7497973267955
089QKK,SKODA,5329.831558632958
396EZW,AUDI,485.2583668451166
758ZGN,VOLVO,100.33582483922487
253HFF,AUDI,26746.376438566786
008STH,SKODA,20567.082436721717
453BHU,VOLKSWAGEN,14387.410407459089
928TTH,AUDI,24613.156896955796
814RWP,VOLVO,57144.40413940589
428ZVX,SKODA,22576.863787901297
273ICJ,BMW,20300.598908086187
497MHD,VOLKSWAGEN,23713.487220423114
856IOR,PORSCHE,3862.9170089992476
482VJS,BMW,49076.051539980166
062CXW,VOLVO,55704.19293965018
919EOC,BMW,17097.702815988217
909YYD,MERCEDES,22294.37281767156
789MUP,TOYOTA,29944.854333586638
803MZL,AUDI,9254.567906085507
795DCQ,AUDI,725.5376190032744
610RSH,AUDI,32892.12950321349
219UCJ,AUDI,33312.71283286272
660BIW,AUDI,6736.687717639915
985WCE,AUDI,30407.18767971696
103ETI,VAZ,10466.330223752164
245YGW,DACIA,4350.282903073144
711MQD,SKODA,9123.739252689427
646UKQ,DACIA,337.4336121368078
979ODX,AUDI,8405.290879513708
012TBN,DACIA,8746.079321126595
495QUZ,BMW,51717.60975857678
958NIU,AUDI,59206.2205522487
334KOM,VOLVO,17080.604583514436
174NPB,VOLKSWAGEN,2906.0573972671664
683SZN,SKODA,1225.185154151972
905ICF,PORSCHE,18043.617247785387
781UGE,FORD,10098.251468014098
035MBD,AUDI,5982.771375455624
785XBG,VOLKSWAGEN,15394.794409662354
571WDU,SKODA,9760.79251273609
023PCB,VOLKSWAGEN,20937.967337400438
128WIQ,AUDI,27301.36538713466
103DJB,VOLVO,2637.07050668469
304TOL,BMW,15449.35744211375
695MFY,BMW,2760.2545643404756
843WIY,VOLKSWAGEN,1968.802082879953
347YXX,VOLKSWAGEN,32853.628377943875
981IRL,VOLKSWAGEN,7860.199844224417
359UPI,PORSCHE,42716.08061041359
956RYR,AUDI,34395.829706028766
655YEX,TOYOTA,14039.555028973844
100ZIV,AUDI,1757.635810529423
129PYU,AUDI,7764.426502081834
130OIX,BMW,46705.37863036562
843HOU,BMW,43517.07134769958
272MZF,FORD,26154.04153834796
436JID,VOLKSWAGEN,21354.328553286243
294QZN,FORD,14138.828841766677
914SMC,VOLKSWAGEN,998.4818575106842
865TYO,BMW,48189.3795788946
190OYJ,AUDI,35025.53322714883
585TCN,BMW,303.9945606190496
255XYH,PORSCHE,37636.45930587751
930YXD,AUDI,12138.967503760536
983JXG,VOLKSWAGEN,19592.835156390895
329FZK,VOLVO,2959.67011520894
165VMX,FORD,3340.08634463133
397SAP,VOLKSWAGEN,275.255971675444
927UGR,VOLKSWAGEN,16478.59473786253
242FTX,MERCEDES,9889.099858520003
783NFB,MERCEDES,35662.33320003146
652IQM,TOYOTA,23961.457325855026
779UNW,SKODA,8820.377253656106
586HYS,MERCEDES,2291.383394554231
552WSX,VOLKSWAGEN,18259.2727502008
448DXX,VOLVO,924.8828133556169
323SJF,PORSCHE,25.093324392084696
676YFN,AUDI,29247.002134179755
985FJL,BMW,20308.805266946176
075UWK,BMW,54210.6295151225
889MIR,VOLVO,3562.120344766471
062KHD,FORD,1734.0173344547966
503YUG,BMW,26633.034495242322
660TRP,TOYOTA,2604.1836123454236
780BJT,SKODA,4975.369356703206
705QSJ,TOYOTA,35249.74658323699
480IVG,VOLVO,1640.714777152332
797VQG,SKODA,1577.5213253756137
671VIV,DACIA,11082.052090844325
221PJS,BMW,29253.895476024958
207SOX,DACIA,11316.777277012625
922VBZ,AUDI,2095.887221518943
358HJB,FORD,26106.330617031286
317QGR,SKODA,9992.025829718215
595CCN,MERCEDES,11642.264406371018
975SPU,VOLKSWAGEN,1443.688149950508
014GMG,VOLVO,387.40492596731923
617MQQ,VOLVO,6756.704501150754
443VGH,SKODA,12887.396904454305
211UKG,BMW,12840.427870036367
953UZV,MERCEDES,73641.61340923831
569JJQ,BMW,13803.604676794543
743RFZ,VOLVO,39291.326823528674
870UCH,VOLVO,256.74562012040303
111KSA,AUDI,21567.883267127487
640WDT,SKODA,5173.756751950383
751WOT,TOYOTA,2696.7548312017734
811BVN,SKODA,4861.526722932558
431JVZ,FORD,2912.085275171107
297EBE,VOLKSWAGEN,11337.337050874576
649CVV,PORSCHE,12717.440651234941
701OQM,BMW,4792.6733556194595
595CQQ,BMW,31575.169399478043
901JAF,AUDI,49514.56145913064
405OLK,VAZ,4098.468303345373
668KOE,MERCEDES,24770.964171888154
358NPJ,AUDI,30658.89480930816
049VAP,DACIA,9798.592961764627
948QRC,AUDI,30517.93392397146
330ZEK,FORD,18011.154647876974
874QAK,BMW,11993.043714598
974RMH,AUDI,20324.804894926187
955HXY,AUDI,6640.330322416636
407WCX,AUDI,9456.73432070521
938TRG,VOLVO,61974.54911737194
941HWQ,SKODA,5441.197382936643
017WJK,AUDI,64282.99484603048
925INQ,AUDI,40838.988644917335
380SGI,MERCEDES,62.85125476770418
025VWT,FORD,437.33808879480557
447MXR,VOLVO,19578.23438906329
319SPS,VOLVO,59705.13491514031
867PSK,VOLVO,1086.112450161786
832WVT,SKODA,23436.926815329454
296PVY,PORSCHE,48756.61048506238
017QKE,SKODA,25933.611454669146
444KAN,BMW,31410.886715165107
851FSM,VOLKSWAGEN,492.4644290997537
121WVU,AUDI,49012.61671591628
358RMK,VOLKSWAGEN,43982.941705526806
179RLS,BMW,11779.481446265667
458UQC,PORSCHE,61370.838555759925
094IFZ,TOYOTA,39572.95370929867
886ANQ,FORD,19227.880266732398
622JHE,BMW,35167.018904113625
183PFM,AUDI,12278.056001032122
833COI,VOLVO,22197.566738568064
973CCK,BMW,43900.55773005946
801VLY,VOLKSWAGEN,5718.861483552329
826UMQ,MERCEDES,27762.508383593173
156TGE,FORD,2190.7046353954374
028ELZ,FORD,10535.024659746385
311OJV,AUDI,62026.39076964615
194KGB,FORD,2198.3626840150937
981DNZ,BMW,991.0526719790149
707LJT,VOLKSWAGEN,553.4152412151403
896MLS,VOLKSWAGEN,23852.75159941706
117KLT,SKODA,27849.357224534193
008VFB,BMW,85266.829959548
078WHF,MERCEDES,39828.4844671572
780VCI,VOLKSWAGEN,2134.8080250934963
709OHC,VOLVO,13996.075368283744
742DWT,VOLKSWAGEN,30622.076209131723
022YBD,BMW,77494.38394725947
504QRJ,VOLVO,8369.996864894702
741ZZI,DACIA,14027.141418099181
772HYY,VOLKSWAGEN,11162.062888332732
557LCB,VOLVO,1172.5368450956912
168QXP,VOLKSWAGEN,22696.635387049555
126OPW,MERCEDES,10647.472858730227
276FQK,VOLKSWAGEN,1959.8620442057554
506KWH,PORSCHE,5744.845906475443
582XDD,VOLVO,24047.605934504365
026ZPP,VOLKSWAGEN,42171.162064031654
